User_ID,Location,Age
64137,"columbia, south carolina, usa",41.0
64155,"headingley, manitoba, canada",43.0
64158,"sydney, new south wales, australia",NULL
64220,"phoenix, arizona, usa",NULL
64241,"colorado springs, colorado, usa",43.0
64243,"germantown, tennessee, usa",60.0
64249,"brentwood, tennessee, usa",40.0
64260,"dothan, alabama, usa",55.0
64270,"embudo, new mexico, usa",NULL
64271,"westminster, colorado, usa",34.0
64310,"smyrna, georgia, usa",46.0
64316,"ermington, s. devon, england, united kingdom",21.0
64320,"st. louis, missouri, usa",NULL
64333,"paris, ile de france, france",27.0
64344,"framingham, massachusetts, framingham",NULL
64396,"estes park, colorado, usa",NULL
64409,"chicago, illinois, usa",40.0
64429,"manchester, new hampshire, usa",29.0
64435,"coos bay, oregon, usa",51.0
64436,"san ramon, california, usa",36.0
64440,"atlanta, georgia, usa",34.0
64449,"markham, ontario, canada",29.0
64457,"millbury, massachusetts, usa",NULL
64535,"fredericksburg, virginia, usa",43.0
64564,"camas, washington, usa",NULL
64625,"chicago, illinois, usa",43.0
64629,"eugene, oregon, usa",57.0
64662,"land o` lakes, florida, usa",NULL
64669,"winnipeg, manitoba, canada",NULL
64679,"buffalo grove, illinois, usa",NULL
64683,"tahoe city, california, usa",54.0
64714,"barcelona, barcelona, spain",57.0
64743,"punta gorda, florida, usa",65.0
64763,"chicago, illinois, usa",43.0
64765,"new york, new york, usa",NULL
64769,"columbia, missouri, usa",36.0
64775,"vernon, new jersey, usa",45.0
64783,"fontana, california,",NULL
64800,"hudson, new hampshire, usa",33.0
64819,"litchfield, illinois, usa",49.0
64821,"la mesa, california, usa",NULL
64846,"oxford, mississippi, usa",NULL
64899,"austin, texas, usa",61.0
64903,"houston, texas, usa",NULL
64922,"peoria, illinois, usa",40.0
64923,"willow grove, pennsylvania, usa",NULL
64946,"normal, illinois, usa",34.0
64968,"iron river, michigan, usa",NULL
64986,", , belize",NULL
64990,"st louis, missouri, usa",34.0
64995,"dallastown, pennsylvania, usa",24.0
65004,"north charleston, south carolina, usa",24.0
65027,"senecaville, ohio, usa",32.0
65038,"longmont, colorado, usa",28.0
65054,"portland, ,",26.0
65068,"virginia beach, virginia, usa",61.0
65088,"bonita springs, florida, usa",NULL
65145,"browns mills, new jersey, usa",54.0
65183,"cameron park, california, usa",33.0
65191,"renton, washington, usa",NULL
65192,"san leandro, california, usa",NULL
65206,"largo, florida, usa",NULL
65207,"columbia station, ohio, usa",20.0
65208,"san diego, california, usa",30.0
65218,"bodega bay, california, usa",NULL
65228,"uniontown, ohio, usa",58.0
65234,"heidelberg, baden-württemberg, germany",NULL
65238,"savannah, georgia, usa",31.0
65244,"st. catharines, ontario, canada",31.0
65258,"saginaw, michigan, usa",42.0
65334,"chula vista, california, usa",NULL
65343,"norfolk, virginia, usa",20.0
65345,"lenzburg/basel, ag/bs, switzerland",26.0
65350,"los angeles, ,",38.0
65370,"gatlinburg, tennessee, usa",35.0
65387,"lexington, south carolina, usa",36.0
65401,"houston, texas, usa",41.0
65409,"seattle, washington, usa",44.0
65414,"queensbury, new york, usa",NULL
65444,"jacksonville, florida, usa",56.0
65467,"hendersonville, tennessee, usa",45.0
65484,"stilwell, kansas, usa",51.0
65487,"asheville, north carolina, usa",49.0
65497,"caldwell, ,",18.0
65537,"columbia, south carolina, usa",NULL
65549,"washington, dc, usa",NULL
65584,"tulsa, oklahoma, usa",26.0
65653,"covington, kentucky, usa",NULL
65663,"syracuse, new york, usa",32.0
65665,"coffs harbour, new south wales, australia",40.0
65680,"creston bc, ,",NULL
65710,"luzern, luzern, switzerland",34.0
65769,"staten island, ,",36.0
65791,"salem, virginia, usa",29.0
65817,"lawrenceville, georgia, usa",NULL
65837,"alexandria, virginia, usa",46.0
65877,"tonawanda, new york, usa",NULL
65890,"paso robles, ca, california, usa",NULL
65908,"everett, ,",45.0
65913,"grove city, pennsylvania, usa",48.0
65946,"seattle, washington, usa",NULL
65970,"royston, georgia, usa",52.0
66015,"west milford, new jersey, usa",NULL
66055,"fairbanks, alaska, usa",32.0
66073,"aptos, california, usa",28.0
66088,"kansas city, missouri, usa",46.0
66096,"kansas city, missouri, usa",53.0
66100,"mohegan lake, new york, usa",46.0
66129,"san diego, california, usa",29.0
66234,"st. cloud, minnesota, usa",NULL
66255,"geneva, geneva, switzerland",25.0
66288,"salo, varsinais-suomi, finland",29.0
66304,"carol stream, illinois, usa",44.0
66323,"factoryville, pennsylvania, usa",34.0
66362,"vancouver, british columbia, canada",20.0
66370,"amherst, massachusetts, usa",NULL
66387,"kokomo, indiana, usa",52.0
66442,"westford, massachusetts, usa",42.0
66443,"pierrefonds, quebec, canada",29.0
66455,"white bear lake, minnesota, usa",NULL
66473,"nashville, georgia, usa",21.0
66485,"berlin, berlin, germany",NULL
66487,"tampa, florida, usa",NULL
66500,"marquette, michigan, usa",NULL
66518,"portland, oregon, usa",NULL
66523,"ann arbor, michigan, usa",NULL
66528,"derry, new hampshire, usa",NULL
66533,"warrensburg, missouri,",NULL
66540,"warrenville, illinois, usa",NULL
66556,"ventura, california, usa",23.0
66567,"melfa, virginia, usa",56.0
66574,"astoria, new york, usa",27.0
66578,"santee, california, usa",NULL
66589,"cincinnati, ohio, usa",NULL
66591,"austin, tx, usa",35.0
66599,"los llanos de aridane, islas canarias, spain",36.0
66640,"bradenton, florida, usa",42.0
66651,"sioux falls, south dakota, usa",NULL
66680,"orange park, florida, usa",67.0
66708,"juneau, ak., usa",49.0
66731,"murrieta, ,",NULL
66743,"madison, indiana, usa",40.0
66765,"barrie, ontario, canada",39.0
66769,"bramley, surrey, united kingdom",60.0
66789,"san jose, california, usa",55.0
66792,"new york, new york, usa",39.0
66797,"athens, ohio, usa",28.0
66841,"ottawa, ontario, canada",59.0
66850,"silver spring, maryland, usa",45.0
66853,"barrie, ontario, canada",39.0
66878,"fort myers, florida, usa",42.0
66912,"padstow, england, united kingdom",75.0
66940,"corpus christi, texas, usa",31.0
66942,"kuching, sarawak, malaysia",31.0
66945,"tuscon, arizona, usa",26.0
66953,"chicago, illinois, usa",NULL
66964,"germantown, wisconsin, usa",20.0
66969,"knoxville, tennessee, usa",58.0
66989,"harrisburg, pennsylvania, usa",NULL
66991,"nashville, tennessee, usa",NULL
66993,"pacifica, california, usa",NULL
67003,"bethlehem, pennsylvania, usa",52.0
67030,"bethany, connecticut, usa",41.0
67079,"london, england, united kingdom",35.0
67085,"vancouver, british columbia, canada",NULL
67091,"south, florida, usa",NULL
67111,"mönchengladbach, nordrhein-westfalen, germany",36.0
67150,"erlanger, kentucky, usa",NULL
67174,"lawrence, kansas, usa",20.0
67176,"toronto, ontario, canada",31.0
67178,"conway, , usa",NULL
67187,"sudbury, ontario, canada",58.0
67236,"hampton, georgia, usa",38.0
67255,"kenabeek, ontario, canada",NULL
67270,"ste adele, quebec, canada",NULL
67272,"midland park, new jersey, usa",35.0
67288,"monroe, washington, usa",26.0
67296,"willis, texas, usa",39.0
67312,"green mountain falls, colorado, usa",NULL
67319,"cincinnati, ohio, usa",NULL
67337,"torrance, california, usa",NULL
67354,"virginia beach, virginia, usa",30.0
67358,"mrytle beach, south carolina, usa",NULL
67364,"lakeland, florida, usa",NULL
67371,"raumati beach, kapiti coast, new zealand",NULL
67375,"mankato, minnesota, usa",41.0
67397,"bloomfield, new jersey, usa",50.0
67402,"sandpoint, idaho, usa",NULL
67403,"danbury, connecticut, usa",31.0
67415,"minneapolis, minnesota, usa",29.0
67442,"puget sound, washington, usa",32.0
67444,"omaha, nebraska, usa",42.0
67487,"melbourne, florida, usa",33.0
67497,"65439, hessen, germany",35.0
67515,"oakland, california, usa",45.0
67542,"northridge, california, usa",60.0
67544,"toronto, ontario, canada",30.0
67547,"sierra madre, california, usa",42.0
67567,"margate, florida, usa",NULL
67571,"canon city, colorado, usa",51.0
67591,"edmonton, alberta,",NULL
67627,"kent, ohio, usa",NULL
67636,"powell river, british columbia, canada",NULL
67663,"wrightstown, ,",47.0
67677,"pleasanton, california, usa",50.0
67690,"cartersville, georgia, usa",20.0
67693,"tulsa, oklahoma, usa",24.0
67694,"saint james city, florida, usa",44.0
67704,"kuala lumpur, n/a, malaysia",NULL
67734,"st. louis, missouri, usa",44.0
67774,"chesapeake, ,",NULL
67775,"chinle, arizona, usa",NULL
67790,"woodinville, washington, usa",NULL
67810,"lexington, south carolina, usa",41.0
67829,"richmond, virginia, usa",26.0
67840,"houston, texas, usa",50.0
67873,"anaheim, california, usa",23.0
67896,"boston, massachusetts, usa",29.0
67910,"east hanover, new jersey, usa",35.0
67930,"colton, california,",NULL
67945,"ithaca, new york, usa",25.0
67958,"idaho falls, idaho, usa",39.0
67975,"milwaukie, oregon, usa",57.0
67994,"hobart, n/a, australia",57.0
68004,"hampstead, maryland, usa",43.0
68014,"london, england, united kingdom",18.0
68029,"kerrville, texas, usa",NULL
68050,"los angeles, california, usa",61.0
68067,"balmain, new south wales, australia",54.0
68073,"wauwatosa, wisconsin, usa",44.0
68081,"pittsburgh area, pennsylvania, usa",NULL
68082,"atlanta, georgia, usa",37.0
68122,"tavares, florida, usa",54.0
68128,"mountain view, california, usa",NULL
68156,"brooklyn, new york, usa",34.0
68184,"tel aviv, n/a, israel",NULL
68185,"virginia beach, virginia, usa",22.0
68224,"marlton, new jersey, usa",NULL
68227,"el paso, texas, usa",NULL
68240,"stafford, virginia, usa",64.0
68241,"kirkland, washington, usa",NULL
68249,"la crosse, wisconsin, usa",50.0
68256,"chickasha, oklahoma, usa",28.0
68272,"w. haverstraw, new york, usa",64.0
68309,"brooklyn, new york, usa",43.0
68344,"chicago, illinois, usa",31.0
68373,"marquette, michigan, usa",20.0
68375,"buffalo, new york, usa",18.0
68383,"studio city, california, usa",35.0
68436,"downieville, california, usa",49.0
68437,"anaheim, california, usa",47.0
68447,"cotati, california, usa",19.0
68465,"charlotte, north carolina, usa",32.0
68470,"calgary, alberta, canada",NULL
68478,"san francisco, california, usa",32.0
68491,"london, england, united kingdom",NULL
68505,"baltimore, maryland, usa",34.0
68511,"san diego, california, usa",NULL
68537,"friendswood, texas, usa",70.0
68538,"federal way, washington, usa",NULL
68555,"bad axe, michigan, usa",NULL
68561,"hendersonville, north carolina, usa",59.0
68563,"brockport, new york, usa",NULL
68568,"lewes, delaware, usa",46.0
68574,"de soto, missouri, usa",NULL
68579,"san carlos, california, usa",46.0
68581,"henderson, nevada, usa",52.0
68586,"silver spring, maryland, usa",NULL
68615,"jaffrey, new hampshire, usa",50.0
68643,"sherman, texas, usa",38.0
68721,"calgary, alberta, canada",30.0
68738,"concord, north carolina, usa",61.0
68760,"northampton, pennsylvania, usa",NULL
68767,"waterloo, ontario, canada",NULL
68768,"deming, ,",NULL
68793,"conroe, texas, usa",27.0
68811,"haliburton highlands, ontario, canada",NULL
68836,"zenda, wisconsin, usa",56.0
68846,"richfield, minnesota, usa",29.0
68854,"chula vista, california, usa",69.0
68861,"bossier city, louisiana, usa",19.0
68886,"miami, florida, usa",37.0
68943,"coventry, connecticut, usa",NULL
68947,"portland,or, oregon, usa",NULL
68955,"philadelphia, pennsylvania, usa",26.0
68965,"n. clarendon, , usa",NULL
68984,"aurora, illinois, usa",26.0
68995,"terre haute, indiana, usa",NULL
68998,"brooksville, florida, usa",43.0
69008,"rocky mount, virginia, usa",NULL
69012,"huntingdon valle, pennsylvania, usa",NULL
69023,"oxford, connecticut, usa",25.0
69042,"drayton valley, alberta, canada",55.0
69078,"new york, new york, usa",42.0
69089,"fairlight, new south wales, australia",28.0
69102,"loveland, colorado, usa",22.0
69156,"cross plains, wisconsin, usa",31.0
69180,"oregon city, oregon, usa",50.0
69188,"austin, texas, usa",NULL
69211,"oviedo, florida, usa",NULL
69232,"mooresville, north carolina, usa",55.0
69252,"vancouver, british columbia, canada",NULL
69272,"the hague, n/a, netherlands",NULL
69354,"council bluffs, iowa, usa",25.0
69355,"syracuse, new york, usa",NULL
69378,"mililani, hawaii, usa",46.0
69382,"oak park, illinois, usa",NULL
69389,"nebraska city, nebraska, usa",29.0
69405,"ede, gelderland, netherlands",36.0
69410,"riverside, california, usa",NULL
69436,"west des moines, iowa, usa",NULL
69460,"zory, n/a, poland",36.0
69466,"springfield, missouri, usa",19.0
69472,"sault ste. marie, ontario, canada",NULL
69489,"tallahassee, florida, usa",27.0
69499,"sutherland, new south wales, australia",31.0
69503,"houston, texas, usa",NULL
69511,"los angeles, california, usa",NULL
69512,"costa mesa, california, usa",NULL
69554,"new bern, north carolina,",NULL
69597,"lexington, virginia, usa",NULL
69627,"seattle, washington, usa",29.0
69658,"bakersfield, california, usa",39.0
69661,"knoxville, , usa",54.0
69666,"great falls, montana, usa",19.0
69672,"worcester, massachusetts, usa",46.0
69684,"philadelphia, pennsylvania, usa",33.0
69686,"greensburg, piemonte, usa",56.0
69697,"west sacramento, california, usa",24.0
69698,"land o lakes, florida, usa",46.0
69709,"san juan capistrano, california, usa",NULL
69721,"minneapolis, minnesota, usa",32.0
69749,"victoria, british columbia, canada",20.0
69775,"augusta, maine, usa",41.0
69790,"sydney, new south wales, australia",41.0
69799,"virginia beach, virginia, usa",NULL
69808,"asnières, ile de france, france",34.0
69823,"cambridge, massachusetts, usa",25.0
69845,"livermore, california, usa",30.0
69919,"webb city, missouri, usa",NULL
69929,"seattle, washington, usa",71.0
69933,"perkasie, pennsylvania, usa",NULL
69945,"bolingbrook, illinois, usa",51.0
69967,"fredericton, new brunswick, canada",41.0
69971,"pinehurst, north carolina, usa",43.0
69980,"middleboro, massachusetts,",57.0
69981,"edmonton, alberta, canada",NULL
69986,"houston, texas, usa",NULL
70014,"peoria, illinois, usa",NULL
70022,"ann arbor, michigan, usa",53.0
70029,"bahama, north carolina, usa",NULL
70052,"st. john`s, ontario, canada",30.0
70055,"hemet, california, usa",18.0
70065,"winnipeg, manitoba, canada",19.0
70153,"vermilion, alberta, canada",34.0
70183,"carbonear, newfoundland, canada",25.0
70186,"kingston, ontario, canada",27.0
70189,"wonder lake, illinois, usa",NULL
70192,"maynard, massachusetts, usa",61.0
70198,"bakersfield, california, usa",NULL
70201,"saltsburg, pennsylvania, usa",61.0
70205,"fresno, california, usa",NULL
70211,"asheville, north carolina, usa",NULL
70222,"ottawa, ontario, canada",56.0
70238,"münchen, bavaria, germany",26.0
70302,"san luis obispo, california, usa",24.0
70318,"lawrenceville, new jersey, usa",31.0
70378,"salt lake city, ,",29.0
70379,"bremerton, washington, usa",NULL
70401,"omaha, nebraska, usa",23.0
70402,"ithaca, new york, usa",36.0
70414,"franktown, colorado, usa",NULL
70415,"crescent city, florida, usa",57.0
70435,"portland, oregon, usa",NULL
70538,"asheville, north carolina, usa",35.0
70541,"hamburg, hamburg, germany",26.0
70556,"camp pendleton marine corps base, california, usa",NULL
70564,"edinboro, pennsylvania, usa",NULL
70573,"medina, ohio, usa",NULL
70589,"jackson, mississippi, usa",NULL
70594,"prince george, british columbia, canada",53.0
70603,"mechanicsburg, pennsylvania, usa",NULL
70628,"berlin, ,",35.0
70649,"casper, wyoming, usa",31.0
70664,"lincoln, nebraska, usa",27.0
70666,"warwick, rhode island, usa",18.0
70680,"feasterville, pennsylvania, usa",NULL
70689,"ypsilanti, michigan, usa",29.0
70703,"porto, n/a, portugal",33.0
70713,"melbourne, victoria, australia",49.0
70727,"cameron park, california, usa",34.0
70733,"lexington, kentucky, usa",NULL
70740,"-, st andrew`s, guernsey, channel islands",NULL
70791,"washington, dc, usa",37.0
70796,"barcelona, cataluña, spain",26.0
70864,"arlington, massachusetts, usa",45.0
70878,"kingston, ,",NULL
70885,"freshwater, queensland, australia",38.0
70918,"winthrop, massachusetts, usa",34.0
70931,"new haven, connecticut, usa",36.0
70948,"austin, texas, usa",NULL
70951,"marion, indiana, usa",49.0
70965,"edmonton, alberta, canada",31.0
70999,"hauppauge, long island, new york, usa",57.0
71009,"lake orion, michigan, usa",NULL
71019,"moline, illinois, usa",55.0
71035,"stockton, california, usa",32.0
71071,"florissant, missouri, usa",49.0
71075,"norfolk, virginia, usa",26.0
71102,"glasgow, scotland, united kingdom",23.0
71162,"halifax, nova scotia, canada",40.0
71174,"willoughby, ohio, usa",19.0
71181,"san francisco, california, usa",40.0
71183,"dublin, leinster, ireland",32.0
71193,"houston, texas, usa",61.0
71207,"oktaha, oklahoma, usa",NULL
71223,"seattle, washington,",62.0
71226,"st. louis, missouri, usa",52.0
71227,"port coquitlam, british columbia, canada",NULL
71230,"minneapolis, minnesota, usa",NULL
71234,"cumberland, maryland, usa",30.0
71239,"weston, connecticut, usa",24.0
71261,"phoenix, arizona, usa",29.0
71274,"north vancouver, british columbia, canada",NULL
71313,"aroundtheworld, n/a, cyprus",30.0
71316,"long beach, california, usa",NULL
71344,"madison, wisconsin, usa",NULL
71364,"indianapolis, indiana, usa",23.0
71459,"västerås, västmanland, sweden",NULL
71464,"harlem, georgia, usa",23.0
71465,"east greenwich, rhode island, usa",NULL
71470,"ottawa, ontario, canada",62.0
71488,"greensburg, pennsylvania, usa",NULL
71490,"west los angeles, california, usa",23.0
71494,"seattle, washington, usa",NULL
71502,"seattle, washington, usa",NULL
71507,"keizer, oregon, usa",19.0
71521,"ottawa, ontario, canada",35.0
71522,"east hartford, connecticut, usa",37.0
71554,"kiel, schleswig-holstein, germany",37.0
